rule_id,scope,title,summary,created,modified,active_time,label_names,source_url,json_path,markdown_path
1098551823758921728,enterprise,【修订】京东开放平台发布或推送第三方信息细则,【修订】京东开放平台发布或推送第三方信息细则,2024-04-19,2024-09-03,2024-04-25,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1098551823758921728,data\jd_rules\json\1098551823758921728_【修订】京东开放平台发布或推送第三方信息细则.json,data\jd_rules\markdown\1098551823758921728_【修订】京东开放平台发布或推送第三方信息细则.md
1100383422465052672,enterprise,【修订】京东开放平台商家套利细则,【修订】京东开放平台商家套利细则,2024-04-24,2024-09-03,2024-04-30,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1100383422465052672,data\jd_rules\json\1100383422465052672_【修订】京东开放平台商家套利细则.json,data\jd_rules\markdown\1100383422465052672_【修订】京东开放平台商家套利细则.md
1100391236386295808,enterprise,【修订】京东开放平台个人/个体合规管理规则,【修订】京东开放平台个人/个体合规管理规则,2024-04-24,2024-09-03,2024-04-30,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1100391236386295808,data\jd_rules\json\1100391236386295808_【修订】京东开放平台个人_个体合规管理规则.json,data\jd_rules\markdown\1100391236386295808_【修订】京东开放平台个人_个体合规管理规则.md
1102569999870070784,enterprise,京东开放平台海鲜水产类商品品质抽检规范,京东开放平台海鲜水产类商品品质抽检规范,2024-04-30,2024-09-03,2024-04-29,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1102569999870070784,data\jd_rules\json\1102569999870070784_京东开放平台海鲜水产类商品品质抽检规范.json,data\jd_rules\markdown\1102569999870070784_京东开放平台海鲜水产类商品品质抽检规范.md
1122441065891237888,enterprise,【修订】京东开放平台退店规则,【修订】京东开放平台退店规则,2024-06-24,2024-09-03,2024-06-30,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1122441065891237888,data\jd_rules\json\1122441065891237888_【修订】京东开放平台退店规则.json,data\jd_rules\markdown\1122441065891237888_【修订】京东开放平台退店规则.md
1140568240272052224,enterprise,京东好钙品质认证质量标准,京东好钙品质认证质量标准,2024-08-13,2024-08-13,2024-08-19,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1140568240272052224,data\jd_rules\json\1140568240272052224_京东好钙品质认证质量标准.json,data\jd_rules\markdown\1140568240272052224_京东好钙品质认证质量标准.md
1140841537622642688,enterprise,京东好益生菌-儿童益生菌品质认证质量标准,京东好益生菌-儿童益生菌品质认证质量标准,2024-08-14,2024-08-14,2024-08-20,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1140841537622642688,data\jd_rules\json\1140841537622642688_京东好益生菌-儿童益生菌品质认证质量标准.json,data\jd_rules\markdown\1140841537622642688_京东好益生菌-儿童益生菌品质认证质量标准.md
1140846691461763072,enterprise,京东好营养-蛋白粉品质认证质量标准,京东好营养-蛋白粉品质认证质量标准,2024-08-14,2024-08-14,2024-08-20,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1140846691461763072,data\jd_rules\json\1140846691461763072_京东好营养-蛋白粉品质认证质量标准.json,data\jd_rules\markdown\1140846691461763072_京东好营养-蛋白粉品质认证质量标准.md
1140854773935902720,enterprise,京东好乳酸菌-即食乳酸菌品质认证质量标准,京东好乳酸菌-即食乳酸菌品质认证质量标准,2024-08-14,2024-08-14,2024-08-20,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1140854773935902720,data\jd_rules\json\1140854773935902720_京东好乳酸菌-即食乳酸菌品质认证质量标准.json,data\jd_rules\markdown\1140854773935902720_京东好乳酸菌-即食乳酸菌品质认证质量标准.md
1147722726895652864,enterprise,京东开放平台店铺星级规则,京东开放平台店铺星级规则,2024-09-02,2026-03-20,2026-03-19,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1147722726895652864,data\jd_rules\json\1147722726895652864_京东开放平台店铺星级规则.json,data\jd_rules\markdown\1147722726895652864_京东开放平台店铺星级规则.md
1155374826295267328,enterprise,京东开放平台一物一检合规管理规则,京东开放平台一物一检合规管理规则,2024-09-23,2026-05-26,2026-05-25,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1155374826295267328,data\jd_rules\json\1155374826295267328_京东开放平台一物一检合规管理规则.json,data\jd_rules\markdown\1155374826295267328_京东开放平台一物一检合规管理规则.md
1168435762375561216,enterprise,京东开放平台车厘子/樱桃商品管理规则,京东开放平台车厘子/樱桃商品管理规则,2024-10-29,2025-05-27,2025-03-24,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1168435762375561216,data\jd_rules\json\1168435762375561216_京东开放平台车厘子_樱桃商品管理规则.json,data\jd_rules\markdown\1168435762375561216_京东开放平台车厘子_樱桃商品管理规则.md
1177074635410378752,enterprise,关于时尚类目商品、商家质量问题管控的公告,关于时尚类目商品、商家质量问题管控的公告,2024-11-22,2024-11-22,2024-11-29,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1177074635410378752,data\jd_rules\json\1177074635410378752_关于时尚类目商品、商家质量问题管控的公告.json,data\jd_rules\markdown\1177074635410378752_关于时尚类目商品、商家质量问题管控的公告.md
1179609466656657408,enterprise,2024年11月质量抽检不合格违规公示,2024年11月质量抽检不合格违规公示,2024-11-29,2024-11-29,2024-11-28,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1179609466656657408,data\jd_rules\json\1179609466656657408_2024年11月质量抽检不合格违规公示.json,data\jd_rules\markdown\1179609466656657408_2024年11月质量抽检不合格违规公示.md
1182303698408312832,enterprise,价格合规公告,价格合规公告,2024-12-06,2024-12-06,2024-12-05,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1182303698408312832,data\jd_rules\json\1182303698408312832_价格合规公告.json,data\jd_rules\markdown\1182303698408312832_价格合规公告.md
1188776206976290816,enterprise,京东开放平台好原浆品质认证质量标准,京东开放平台好原浆品质认证质量标准,2024-12-24,2024-12-24,2024-12-30,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1188776206976290816,data\jd_rules\json\1188776206976290816_京东开放平台好原浆品质认证质量标准.json,data\jd_rules\markdown\1188776206976290816_京东开放平台好原浆品质认证质量标准.md
1189752107549462528,enterprise,京东平台各类目的保证金质保期标准,京东平台各类目的保证金质保期标准,2024-12-27,2026-06-01,2026-05-31,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1189752107549462528,data\jd_rules\json\1189752107549462528_京东平台各类目的保证金质保期标准.json,data\jd_rules\markdown\1189752107549462528_京东平台各类目的保证金质保期标准.md
1190896203588571136,enterprise,京东开放平台货源平台供应商发货管理规则,京东开放平台货源平台供应商发货管理规则,2024-12-30,2025-07-11,2025-01-05,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1190896203588571136,data\jd_rules\json\1190896203588571136_京东开放平台货源平台供应商发货管理规则.json,data\jd_rules\markdown\1190896203588571136_京东开放平台货源平台供应商发货管理规则.md
1193744598569193472,enterprise,京东规则动态一览（2024年12月30日-2025年1月3日）,京东规则动态一览（2024年12月30日-2025年1月3日）,2025-01-07,2025-02-17,2025-01-06,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1193744598569193472,data\jd_rules\json\1193744598569193472_京东规则动态一览（2024年12月30日-2025年1月3日）.json,data\jd_rules\markdown\1193744598569193472_京东规则动态一览（2024年12月30日-2025年1月3日）.md
1198882304039194624,enterprise,京东规则动态一览（2025年1月13日-2025年1月17日）,京东规则动态一览（2025年1月13日-2025年1月17日）,2025-01-21,2025-02-17,2025-01-20,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1198882304039194624,data\jd_rules\json\1198882304039194624_京东规则动态一览（2025年1月13日-2025年1月17日）.json,data\jd_rules\markdown\1198882304039194624_京东规则动态一览（2025年1月13日-2025年1月17日）.md
1206154529616302080,enterprise,京东开放平台恶意占库存细则,京东开放平台恶意占库存细则,2025-02-10,2025-08-29,2025-08-28,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1206154529616302080,data\jd_rules\json\1206154529616302080_京东开放平台恶意占库存细则.json,data\jd_rules\markdown\1206154529616302080_京东开放平台恶意占库存细则.md
1209079877639213056,enterprise,京东规则动态一览（2025年2月10日-2025年2月14日）,京东规则动态一览（2025年2月10日-2025年2月14日）,2025-02-18,2025-03-07,2025-02-17,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1209079877639213056,data\jd_rules\json\1209079877639213056_京东规则动态一览（2025年2月10日-2025年2月14日）.json,data\jd_rules\markdown\1209079877639213056_京东规则动态一览（2025年2月10日-2025年2月14日）.md
1211216294599331840,enterprise,京东规则动态一览（2025年2月17日-2025年2月21日）,京东规则动态一览（2025年2月17日-2025年2月21日）,2025-02-24,2025-03-07,2025-02-24,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1211216294599331840,data\jd_rules\json\1211216294599331840_京东规则动态一览（2025年2月17日-2025年2月21日）.json,data\jd_rules\markdown\1211216294599331840_京东规则动态一览（2025年2月17日-2025年2月21日）.md
1212220519173197824,enterprise,京东开放平台结算周期规则,京东开放平台结算周期规则,2025-02-27,2026-03-12,2025-02-26,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1212220519173197824,data\jd_rules\json\1212220519173197824_京东开放平台结算周期规则.json,data\jd_rules\markdown\1212220519173197824_京东开放平台结算周期规则.md
1214087362099941376,enterprise,京东规则动态一览（2025年2月24日-2025年2月28日）,京东规则动态一览（2025年2月24日-2025年2月28日）,2025-03-04,2025-03-07,2025-03-03,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1214087362099941376,data\jd_rules\json\1214087362099941376_京东规则动态一览（2025年2月24日-2025年2月28日）.json,data\jd_rules\markdown\1214087362099941376_京东规则动态一览（2025年2月24日-2025年2月28日）.md
1216664781327568896,enterprise,关于修订《京东开放平台商品价格管理规则》的公示通知,关于修订《京东开放平台商品价格管理规则》的公示通知,2025-03-11,2025-03-12,2025-03-17,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1216664781327568896,data\jd_rules\json\1216664781327568896_关于修订《京东开放平台商品价格管理规则》的公示通知.json,data\jd_rules\markdown\1216664781327568896_关于修订《京东开放平台商品价格管理规则》的公示通知.md
1216670700782358528,enterprise,关于修订《京东开放平台虚假宣传细则》的公示通知,关于修订《京东开放平台虚假宣传细则》的公示通知,2025-03-11,2025-03-18,2025-03-17,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1216670700782358528,data\jd_rules\json\1216670700782358528_关于修订《京东开放平台虚假宣传细则》的公示通知.json,data\jd_rules\markdown\1216670700782358528_关于修订《京东开放平台虚假宣传细则》的公示通知.md
1216711834170691584,enterprise,关于修订《京东开放平台商家违规管理总则》、《京东开放平台侵权违规细则》、《京东开放平台发布混淆信息细则》、《京东开放平台发布或推送第三方信息细则》的公示通知,关于修订《京东开放平台商家违规管理总则》、《京东开放平台侵权违规细则》、《京东开放平台发布混淆信息细则》、《京东开放平台发布或推送第三方信息细则》的公示通知,2025-03-11,2025-03-11,2025-03-17,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1216711834170691584,data\jd_rules\json\1216711834170691584_关于修订《京东开放平台商家违规管理总则》、《京东开放平台侵权违规细则》、《京东开放平台发布混淆信息细则》、《京东开放平台发布或推送第三方信息细则》的公示通知.json,data\jd_rules\markdown\1216711834170691584_关于修订《京东开放平台商家违规管理总则》、《京东开放平台侵权违规细则》、《京东开放平台发布混淆信息细则》、《京东开放平台发布或推送第三方信息细则》的公示通知.md
1219095544761290752,enterprise,京东规则动态一览（2025年3月10日-2025年3月14日）,京东规则动态一览（2025年3月10日-2025年3月14日）,2025-03-18,2025-03-24,2025-03-17,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1219095544761290752,data\jd_rules\json\1219095544761290752_京东规则动态一览（2025年3月10日-2025年3月14日）.json,data\jd_rules\markdown\1219095544761290752_京东规则动态一览（2025年3月10日-2025年3月14日）.md
1219265844798951424,enterprise, 关于修订《京东开放平台车厘子/樱桃商品管理规则》的公示通知, 关于修订《京东开放平台车厘子/樱桃商品管理规则》的公示通知,2025-03-18,2025-03-24,2025-03-24,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1219265844798951424,data\jd_rules\json\1219265844798951424_关于修订《京东开放平台车厘子_樱桃商品管理规则》的公示通知.json,data\jd_rules\markdown\1219265844798951424_关于修订《京东开放平台车厘子_樱桃商品管理规则》的公示通知.md
1219901545294991360,enterprise,关于修订《京东开放平台医药类目资质标准》的公示通知,京东开放平台医药类目资质标准,2025-03-20,2025-03-28,2025-03-26,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1219901545294991360,data\jd_rules\json\1219901545294991360_关于修订《京东开放平台医药类目资质标准》的公示通知.json,data\jd_rules\markdown\1219901545294991360_关于修订《京东开放平台医药类目资质标准》的公示通知.md
1220206135827632128,enterprise,关于新增《京东货源平台供货商管理总则》的公示通知,关于新增《京东货源平台供货商管理总则》的公示通知,2025-03-21,2025-03-21,2025-03-27,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1220206135827632128,data\jd_rules\json\1220206135827632128_关于新增《京东货源平台供货商管理总则》的公示通知.json,data\jd_rules\markdown\1220206135827632128_关于新增《京东货源平台供货商管理总则》的公示通知.md
1220321897854668800,enterprise,关于修订《京东开放平台资质不合格细则》的公示通知,关于修订《京东开放平台资质不合格细则》的公示通知,2025-03-21,2025-03-28,2025-03-27,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1220321897854668800,data\jd_rules\json\1220321897854668800_关于修订《京东开放平台资质不合格细则》的公示通知.json,data\jd_rules\markdown\1220321897854668800_关于修订《京东开放平台资质不合格细则》的公示通知.md
1221386336603344896,enterprise,京东规则动态一览（2025年3月17日-2025年3月21日）,京东规则动态一览（2025年3月17日-2025年3月21日）,2025-03-24,2025-03-25,2025-03-24,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1221386336603344896,data\jd_rules\json\1221386336603344896_京东规则动态一览（2025年3月17日-2025年3月21日）.json,data\jd_rules\markdown\1221386336603344896_京东规则动态一览（2025年3月17日-2025年3月21日）.md
1221442385255469056,enterprise,关于修订《京东开放平台经营类目商品阈值明细表》的公示通知,关于修订《京东开放平台经营类目商品阈值明细表》的公示通知,2025-03-24,2025-06-13,2025-03-30,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1221442385255469056,data\jd_rules\json\1221442385255469056_关于修订《京东开放平台经营类目商品阈值明细表》的公示通知.json,data\jd_rules\markdown\1221442385255469056_关于修订《京东开放平台经营类目商品阈值明细表》的公示通知.md
1222858019197554688,enterprise,京东货源平台供货商管理总则,京东货源平台供货商管理总则,2025-03-28,2025-03-28,2025-03-27,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1222858019197554688,data\jd_rules\json\1222858019197554688_京东货源平台供货商管理总则.json,data\jd_rules\markdown\1222858019197554688_京东货源平台供货商管理总则.md
1224174839938551808,enterprise,京东规则动态一览（2025年3月24日-2025年3月28日）,京东规则动态一览（2025年3月24日-2025年3月28日）,2025-04-01,2025-04-01,2025-03-31,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1224174839938551808,data\jd_rules\json\1224174839938551808_京东规则动态一览（2025年3月24日-2025年3月28日）.json,data\jd_rules\markdown\1224174839938551808_京东规则动态一览（2025年3月24日-2025年3月28日）.md
1224959652081569792,enterprise,关于修订《京东开放平台咚咚使用管理规则》的公示通知,京东开放平台咚咚使用管理规则,2025-04-03,2025-04-03,2025-04-09,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1224959652081569792,data\jd_rules\json\1224959652081569792_关于修订《京东开放平台咚咚使用管理规则》的公示通知.json,data\jd_rules\markdown\1224959652081569792_关于修订《京东开放平台咚咚使用管理规则》的公示通知.md
1224977882133172224,enterprise,关于新增《京东好营养-多种维生素多种矿物质片品质认证质量标准》的公示通知,关于新增《京东好营养-多种维生素多种矿物质片品质认证质量标准》的公示通知,2025-04-03,2025-04-10,2025-04-09,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1224977882133172224,data\jd_rules\json\1224977882133172224_关于新增《京东好营养-多种维生素多种矿物质片品质认证质量标准》的公示通知.json,data\jd_rules\markdown\1224977882133172224_关于新增《京东好营养-多种维生素多种矿物质片品质认证质量标准》的公示通知.md
1224987876748562432,enterprise,关于新增《京东好营养-氨糖品质认证质量标准》的公示通知,关于新增《京东好营养-氨糖品质认证质量标准》的公示通知,2025-04-03,2025-04-03,2025-04-09,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1224987876748562432,data\jd_rules\json\1224987876748562432_关于新增《京东好营养-氨糖品质认证质量标准》的公示通知.json,data\jd_rules\markdown\1224987876748562432_关于新增《京东好营养-氨糖品质认证质量标准》的公示通知.md
1226351795111071744,enterprise,关于修订《京东开放平台运动户外类目资质标准》的公示通知,京东开放平台运动户外类目资质标准,2025-04-07,2025-04-15,2025-04-22,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1226351795111071744,data\jd_rules\json\1226351795111071744_关于修订《京东开放平台运动户外类目资质标准》的公示通知.json,data\jd_rules\markdown\1226351795111071744_关于修订《京东开放平台运动户外类目资质标准》的公示通知.md
1227489001729036288,enterprise,京东好营养-多种维生素多种矿物质片品质认证质量标准,京东好营养-多种维生素多种矿物质片品质认证质量标准,2025-04-10,2025-07-16,2025-07-14,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1227489001729036288,data\jd_rules\json\1227489001729036288_京东好营养-多种维生素多种矿物质片品质认证质量标准.json,data\jd_rules\markdown\1227489001729036288_京东好营养-多种维生素多种矿物质片品质认证质量标准.md
1227489675619471360,enterprise,京东好营养-氨糖品质认证质量标准,京东好营养-氨糖品质认证质量标准,2025-04-10,2025-04-10,2025-04-09,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1227489675619471360,data\jd_rules\json\1227489675619471360_京东好营养-氨糖品质认证质量标准.json,data\jd_rules\markdown\1227489675619471360_京东好营养-氨糖品质认证质量标准.md
1227797943176794112,enterprise,关于修订《京东开放平台招商管理规则》的公示通知,京东开放平台招商管理规则,2025-04-11,2025-04-11,2025-04-17,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1227797943176794112,data\jd_rules\json\1227797943176794112_关于修订《京东开放平台招商管理规则》的公示通知.json,data\jd_rules\markdown\1227797943176794112_关于修订《京东开放平台招商管理规则》的公示通知.md
1227811979650011136,enterprise,关于修订《 京东开放平台质保期服务规则》的公示通知, 京东开放平台质保期服务规则,2025-04-11,2025-05-27,2025-04-17,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1227811979650011136,data\jd_rules\json\1227811979650011136_关于修订《_京东开放平台质保期服务规则》的公示通知.json,data\jd_rules\markdown\1227811979650011136_关于修订《_京东开放平台质保期服务规则》的公示通知.md
1229254287192887296,enterprise,京东规则动态一览（2025年4月7日-2025年4月11日）,京东规则动态一览（2025年4月7日-2025年4月11日）,2025-04-15,2025-04-15,2025-04-14,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1229254287192887296,data\jd_rules\json\1229254287192887296_京东规则动态一览（2025年4月7日-2025年4月11日）.json,data\jd_rules\markdown\1229254287192887296_京东规则动态一览（2025年4月7日-2025年4月11日）.md
1229386673343827968,enterprise,关于修订《京东开放平台LOC商品管理规则》的公示通知,关于修订《京东开放平台LOC商品管理规则》的公示通知,2025-04-15,2025-04-15,2025-04-21,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1229386673343827968,data\jd_rules\json\1229386673343827968_关于修订《京东开放平台LOC商品管理规则》的公示通知.json,data\jd_rules\markdown\1229386673343827968_关于修订《京东开放平台LOC商品管理规则》的公示通知.md
1231794531649851392,enterprise,关于新增《京东开放平台发布违禁商品及信息管理规范-药品实施细则》的公示通知,关于新增《京东开放平台发布违禁商品及信息管理规范-药品实施细则》的公示通知,2025-04-22,2025-04-22,2025-04-28,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1231794531649851392,data\jd_rules\json\1231794531649851392_关于新增《京东开放平台发布违禁商品及信息管理规范-药品实施细则》的公示通知.json,data\jd_rules\markdown\1231794531649851392_关于新增《京东开放平台发布违禁商品及信息管理规范-药品实施细则》的公示通知.md
1231868020012486656,enterprise,京东规则动态一览（2025年4月14日-2025年4月18日）,京东规则动态一览（2025年4月14日-2025年4月18日）,2025-04-22,2025-04-22,2025-04-21,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1231868020012486656,data\jd_rules\json\1231868020012486656_京东规则动态一览（2025年4月14日-2025年4月18日）.json,data\jd_rules\markdown\1231868020012486656_京东规则动态一览（2025年4月14日-2025年4月18日）.md
1232321631167320064,enterprise,关于修订《京东开放平台本地生活-服务类商品管理规则》的公示通知,关于修订《京东开放平台本地生活-服务类商品管理规则》的公示通知,2025-04-23,2025-04-23,2025-04-29,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1232321631167320064,data\jd_rules\json\1232321631167320064_关于修订《京东开放平台本地生活-服务类商品管理规则》的公示通知.json,data\jd_rules\markdown\1232321631167320064_关于修订《京东开放平台本地生活-服务类商品管理规则》的公示通知.md
1234028510125887488,enterprise,关于新增《京东好营养-牛初乳品质认证质量标准》的公示通知,关于新增《京东好营养-牛初乳品质认证质量标准》的公示通知,2025-04-28,2025-04-28,2025-05-04,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1234028510125887488,data\jd_rules\json\1234028510125887488_关于新增《京东好营养-牛初乳品质认证质量标准》的公示通知.json,data\jd_rules\markdown\1234028510125887488_关于新增《京东好营养-牛初乳品质认证质量标准》的公示通知.md
1234044180880297984,enterprise,关于新增《京东好营养-肽类品质认证质量标准》的公示通知,关于新增《京东好营养-肽类品质认证质量标准》的公示通知,2025-04-28,2025-05-05,2025-05-04,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1234044180880297984,data\jd_rules\json\1234044180880297984_关于新增《京东好营养-肽类品质认证质量标准》的公示通知.json,data\jd_rules\markdown\1234044180880297984_关于新增《京东好营养-肽类品质认证质量标准》的公示通知.md
1234418199919988736,enterprise,京东开放平台发布违禁商品及信息管理规范-药品实施细则,京东开放平台发布违禁商品及信息管理规范-药品实施细则,2025-04-29,2026-06-05,2026-06-02,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1234418199919988736,data\jd_rules\json\1234418199919988736_京东开放平台发布违禁商品及信息管理规范-药品实施细则.json,data\jd_rules\markdown\1234418199919988736_京东开放平台发布违禁商品及信息管理规范-药品实施细则.md
1234785405799370752,enterprise,关于修订《京东开放平台经营类目商品阈值明细表》的公示通知,关于修订《京东开放平台经营类目商品阈值明细表》的公示通知,2025-04-30,2025-05-07,2025-05-06,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1234785405799370752,data\jd_rules\json\1234785405799370752_关于修订《京东开放平台经营类目商品阈值明细表》的公示通知.json,data\jd_rules\markdown\1234785405799370752_关于修订《京东开放平台经营类目商品阈值明细表》的公示通知.md
1236630166499889152,enterprise,京东好营养-肽类品质认证质量标准,京东好营养-肽类品质认证质量标准,2025-05-05,2025-05-05,2025-05-04,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1236630166499889152,data\jd_rules\json\1236630166499889152_京东好营养-肽类品质认证质量标准.json,data\jd_rules\markdown\1236630166499889152_京东好营养-肽类品质认证质量标准.md
1236630986469543936,enterprise,京东好营养-牛初乳品质认证质量标准,京东好营养-牛初乳品质认证质量标准,2025-05-05,2025-05-05,2025-05-04,,https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1236630986469543936,data\jd_rules\json\1236630986469543936_京东好营养-牛初乳品质认证质量标准.json,data\jd_rules\markdown\1236630986469543936_京东好营养-牛初乳品质认证质量标准.md
